ahe,bachelor,female,age
12.02,1.00,1.00,30.00
9.62,1.00,1.00,34.00
24.04,1.00,0.00,26.00
18.68,1.00,0.00,34.00
26.44,0.00,0.00,32.00
12.50,0.00,0.00,29.00
17.95,1.00,0.00,32.00
20.19,0.00,1.00,29.00
12.02,0.00,1.00,30.00
8.96,0.00,0.00,25.00
26.32,1.00,1.00,29.00
20.67,0.00,0.00,30.00
16.83,0.00,1.00,33.00
24.04,1.00,0.00,31.00
4.86,1.00,0.00,25.00
9.01,0.00,1.00,28.00
17.31,1.00,1.00,27.00
10.68,1.00,0.00,28.00
8.33,0.00,1.00,34.00
18.50,1.00,0.00,26.00
17.69,1.00,0.00,34.00
11.54,0.00,1.00,27.00
21.20,0.00,1.00,31.00
10.58,0.00,0.00,32.00
19.23,1.00,0.00,34.00
24.23,0.00,0.00,27.00
21.63,1.00,1.00,25.00
13.27,0.00,1.00,32.00
11.54,0.00,1.00,32.00
18.27,1.00,1.00,31.00
12.50,0.00,0.00,32.00
9.62,0.00,1.00,31.00
10.26,1.00,1.00,34.00
25.72,1.00,1.00,25.00
33.17,1.00,0.00,29.00
19.23,1.00,1.00,27.00
9.83,1.00,0.00,30.00
18.27,1.00,1.00,30.00
14.42,0.00,0.00,31.00
11.09,0.00,1.00,26.00
9.62,0.00,0.00,30.00
8.17,0.00,1.00,29.00
5.54,0.00,0.00,33.00
10.00,0.00,1.00,33.00
16.83,0.00,0.00,29.00
8.97,1.00,0.00,32.00
5.77,0.00,0.00,25.00
48.08,1.00,0.00,28.00
26.44,1.00,0.00,26.00
24.04,1.00,0.00,26.00
12.02,0.00,1.00,28.00
31.73,1.00,0.00,28.00
7.69,0.00,0.00,29.00
8.79,0.00,1.00,27.00
4.27,0.00,0.00,29.00
14.90,1.00,1.00,29.00
10.58,0.00,1.00,34.00
17.79,0.00,1.00,32.00
16.35,1.00,1.00,27.00
33.85,1.00,1.00,34.00
19.23,0.00,0.00,29.00
27.88,1.00,1.00,32.00
19.23,1.00,1.00,25.00
10.86,1.00,0.00,30.00
12.02,1.00,1.00,32.00
13.00,1.00,0.00,25.00
11.06,0.00,1.00,29.00
11.54,0.00,0.00,33.00
24.04,1.00,0.00,27.00
16.48,1.00,1.00,33.00
12.02,0.00,0.00,33.00
12.50,1.00,0.00,27.00
35.59,1.00,0.00,28.00
13.94,0.00,1.00,31.00
40.87,1.00,0.00,29.00
24.04,0.00,0.00,32.00
44.23,1.00,1.00,29.00
6.59,0.00,0.00,25.00
13.66,0.00,1.00,27.00
11.54,0.00,1.00,30.00
15.00,0.00,0.00,34.00
20.19,0.00,1.00,29.00
18.23,0.00,0.00,29.00
12.02,0.00,0.00,29.00
7.69,1.00,0.00,25.00
12.02,0.00,0.00,33.00
13.35,1.00,1.00,32.00
39.74,1.00,0.00,28.00
7.81,0.00,0.00,34.00
10.68,0.00,1.00,31.00
12.02,0.00,0.00,28.00
17.48,0.00,0.00,28.00
33.17,1.00,1.00,26.00
20.19,1.00,1.00,34.00
14.96,0.00,0.00,27.00
10.96,0.00,0.00,25.00
25.00,0.00,0.00,30.00
6.16,1.00,0.00,33.00
14.96,1.00,0.00,33.00
14.90,1.00,0.00,30.00
9.62,0.00,0.00,27.00
24.79,1.00,0.00,32.00
25.00,1.00,0.00,30.00
19.23,1.00,0.00,31.00
15.38,1.00,1.00,27.00
20.67,1.00,1.00,28.00
14.42,1.00,0.00,25.00
16.11,1.00,1.00,25.00
14.90,1.00,1.00,29.00
9.62,1.00,1.00,33.00
22.12,1.00,1.00,33.00
19.95,0.00,0.00,25.00
15.00,1.00,0.00,27.00
15.00,0.00,1.00,26.00
15.05,1.00,0.00,27.00
9.62,0.00,1.00,31.00
8.33,0.00,1.00,25.00
7.69,0.00,0.00,28.00
8.17,0.00,1.00,33.00
12.98,0.00,0.00,33.00
38.46,1.00,0.00,33.00
24.13,0.00,0.00,33.00
13.68,1.00,1.00,33.00
20.09,0.00,0.00,26.00
8.88,1.00,0.00,31.00
26.44,0.00,0.00,28.00
6.41,0.00,1.00,27.00
16.83,0.00,1.00,31.00
24.04,1.00,0.00,30.00
8.50,0.00,1.00,32.00
16.64,1.00,1.00,26.00
17.50,1.00,0.00,25.00
12.74,1.00,1.00,29.00
32.69,1.00,0.00,34.00
33.85,1.00,1.00,29.00
9.62,0.00,1.00,27.00
47.01,1.00,1.00,34.00
14.42,1.00,0.00,25.00
7.50,0.00,1.00,34.00
10.70,1.00,0.00,34.00
4.33,1.00,1.00,31.00
25.48,0.00,0.00,31.00
20.24,1.00,0.00,29.00
16.83,0.00,0.00,32.00
34.19,0.00,0.00,31.00
14.42,0.00,0.00,29.00
12.02,0.00,0.00,26.00
14.42,0.00,0.00,34.00
12.15,0.00,0.00,26.00
15.47,0.00,0.00,27.00
5.09,1.00,0.00,25.00
16.71,1.00,1.00,31.00
13.46,0.00,1.00,26.00
14.42,0.00,1.00,26.00
7.21,0.00,0.00,26.00
9.47,0.00,1.00,29.00
26.44,1.00,0.00,31.00
7.21,1.00,0.00,25.00
12.02,1.00,0.00,29.00
18.70,1.00,1.00,29.00
12.91,0.00,0.00,33.00
14.42,1.00,0.00,28.00
32.05,1.00,1.00,25.00
10.44,1.00,1.00,26.00
12.02,0.00,0.00,25.00
12.02,0.00,0.00,25.00
6.25,0.00,1.00,34.00
27.40,1.00,1.00,32.00
12.82,0.00,1.00,27.00
26.44,0.00,0.00,27.00
12.02,0.00,1.00,31.00
6.04,1.00,0.00,26.00
9.62,1.00,0.00,28.00
10.00,0.00,0.00,28.00
9.71,0.00,1.00,25.00
9.00,1.00,0.00,25.00
27.12,1.00,0.00,31.00
24.79,1.00,1.00,29.00
15.38,0.00,1.00,32.00
10.58,0.00,0.00,28.00
22.19,1.00,0.00,34.00
10.10,0.00,1.00,25.00
14.54,1.00,0.00,25.00
26.44,1.00,1.00,28.00
9.62,0.00,1.00,32.00
20.19,1.00,0.00,29.00
9.62,0.00,0.00,26.00
16.83,0.00,1.00,25.00
6.92,0.00,1.00,33.00
7.99,0.00,1.00,34.00
19.23,1.00,0.00,31.00
12.50,1.00,1.00,34.00
17.09,0.00,0.00,30.00
24.04,1.00,0.00,25.00
3.85,1.00,1.00,26.00
19.23,0.00,0.00,26.00
6.41,0.00,0.00,33.00
19.11,1.00,1.00,25.00
20.09,1.00,0.00,33.00
11.06,1.00,1.00,28.00
28.85,1.00,0.00,26.00
13.46,0.00,0.00,25.00
9.62,0.00,0.00,32.00
7.00,0.00,0.00,33.00
16.83,1.00,1.00,27.00
18.83,0.00,0.00,30.00
16.83,0.00,0.00,26.00
14.42,0.00,0.00,26.00
15.38,0.00,1.00,28.00
21.63,0.00,1.00,33.00
17.53,1.00,0.00,30.00
11.22,0.00,0.00,34.00
12.02,0.00,1.00,32.00
31.25,1.00,1.00,32.00
39.90,0.00,0.00,25.00
14.01,0.00,0.00,34.00
28.85,1.00,0.00,30.00
20.19,1.00,0.00,29.00
10.58,0.00,0.00,26.00
9.62,0.00,0.00,25.00
12.98,0.00,0.00,33.00
10.10,0.00,1.00,32.00
24.04,0.00,0.00,32.00
8.98,1.00,1.00,31.00
13.46,1.00,0.00,34.00
20.43,1.00,1.00,27.00
7.21,0.00,1.00,28.00
10.10,1.00,0.00,25.00
12.02,0.00,0.00,25.00
8.55,0.00,0.00,29.00
12.02,0.00,1.00,33.00
18.75,1.00,0.00,34.00
16.23,0.00,0.00,33.00
16.83,0.00,0.00,25.00
9.62,0.00,0.00,30.00
10.10,1.00,0.00,25.00
9.62,0.00,0.00,32.00
20.51,0.00,0.00,29.00
13.62,0.00,1.00,25.00
27.47,1.00,0.00,34.00
17.31,1.00,1.00,29.00
36.92,1.00,0.00,31.00
7.21,0.00,1.00,26.00
21.15,1.00,0.00,33.00
40.38,1.00,0.00,30.00
59.13,1.00,0.00,33.00
13.94,1.00,1.00,33.00
10.42,0.00,0.00,33.00
33.57,1.00,0.00,31.00
15.87,1.00,1.00,33.00
13.94,0.00,1.00,25.00
24.04,1.00,1.00,34.00
14.42,1.00,1.00,29.00
13.94,0.00,1.00,30.00
27.40,0.00,0.00,31.00
16.83,0.00,1.00,29.00
9.62,0.00,1.00,25.00
15.38,0.00,1.00,31.00
5.54,1.00,0.00,29.00
12.98,0.00,1.00,34.00
11.00,1.00,1.00,27.00
15.38,1.00,0.00,31.00
27.40,1.00,0.00,29.00
2.40,0.00,0.00,29.00
20.67,1.00,0.00,34.00
19.23,1.00,0.00,30.00
18.75,1.00,1.00,30.00
12.27,0.00,1.00,32.00
14.74,1.00,0.00,28.00
21.63,1.00,0.00,30.00
12.02,1.00,1.00,25.00
33.00,1.00,0.00,33.00
26.47,0.00,0.00,30.00
25.48,0.00,0.00,27.00
12.82,1.00,1.00,31.00
22.12,1.00,1.00,30.00
14.90,0.00,0.00,31.00
18.18,0.00,0.00,32.00
10.91,1.00,1.00,25.00
20.00,0.00,0.00,30.00
7.77,0.00,1.00,27.00
15.38,0.00,0.00,33.00
50.39,0.00,0.00,32.00
3.37,0.00,0.00,33.00
25.18,1.00,0.00,25.00
19.23,1.00,0.00,25.00
14.42,1.00,1.00,28.00
24.04,1.00,1.00,30.00
15.38,1.00,0.00,28.00
17.66,1.00,1.00,30.00
5.77,0.00,1.00,32.00
12.02,0.00,1.00,34.00
17.31,0.00,0.00,29.00
10.77,1.00,1.00,27.00
8.29,0.00,0.00,28.00
11.45,1.00,0.00,32.00
10.67,1.00,0.00,28.00
11.46,1.00,1.00,31.00
20.38,0.00,0.00,33.00
7.69,1.00,0.00,30.00
17.31,0.00,1.00,34.00
11.78,0.00,1.00,31.00
32.05,0.00,0.00,33.00
8.65,0.00,1.00,27.00
24.04,0.00,0.00,31.00
10.10,0.00,1.00,28.00
8.65,0.00,0.00,25.00
12.92,0.00,1.00,28.00
38.46,1.00,1.00,33.00
21.63,1.00,1.00,31.00
21.15,0.00,1.00,26.00
4.81,0.00,1.00,28.00
13.46,0.00,1.00,25.00
12.02,0.00,1.00,33.00
8.57,1.00,0.00,29.00
29.81,1.00,0.00,33.00
7.50,0.00,0.00,29.00
12.00,1.00,0.00,29.00
10.38,0.00,0.00,30.00
10.38,0.00,0.00,28.00
21.47,1.00,0.00,27.00
26.76,1.00,0.00,31.00
31.25,0.00,0.00,26.00
14.42,0.00,0.00,29.00
9.00,0.00,0.00,31.00
41.96,1.00,0.00,27.00
19.23,0.00,0.00,29.00
21.15,1.00,0.00,25.00
13.94,0.00,0.00,28.00
9.62,0.00,0.00,25.00
21.63,1.00,0.00,27.00
21.37,0.00,0.00,34.00
9.62,0.00,0.00,26.00
20.83,1.00,0.00,31.00
8.01,1.00,1.00,25.00
8.24,0.00,1.00,27.00
13.46,1.00,0.00,29.00
11.54,0.00,0.00,25.00
17.95,1.00,1.00,25.00
39.90,1.00,1.00,29.00
26.44,1.00,0.00,31.00
9.62,1.00,0.00,31.00
22.22,1.00,0.00,26.00
14.42,1.00,1.00,32.00
38.46,1.00,0.00,28.00
12.02,0.00,0.00,25.00
34.19,1.00,0.00,29.00
14.42,0.00,0.00,27.00
45.19,1.00,0.00,26.00
16.83,0.00,0.00,32.00
33.65,1.00,1.00,30.00
31.25,1.00,0.00,31.00
19.23,1.00,0.00,30.00
19.23,1.00,0.00,28.00
28.85,0.00,1.00,32.00
8.00,0.00,0.00,32.00
20.19,1.00,0.00,33.00
15.87,1.00,1.00,28.00
18.08,0.00,0.00,28.00
10.33,0.00,0.00,28.00
13.85,0.00,0.00,30.00
23.56,0.00,0.00,28.00
8.65,0.00,0.00,34.00
10.29,0.00,1.00,26.00
24.04,1.00,0.00,32.00
15.69,0.00,0.00,26.00
15.87,0.00,0.00,25.00
22.19,1.00,1.00,27.00
57.69,1.00,0.00,29.00
27.31,1.00,0.00,29.00
19.23,0.00,1.00,34.00
12.02,0.00,0.00,25.00
10.10,0.00,1.00,34.00
9.62,0.00,1.00,29.00
14.42,0.00,1.00,33.00
12.02,0.00,1.00,31.00
7.21,0.00,0.00,31.00
13.46,1.00,1.00,28.00
21.63,1.00,1.00,31.00
7.91,0.00,1.00,33.00
7.69,0.00,0.00,29.00
5.05,0.00,0.00,28.00
8.65,0.00,1.00,32.00
28.85,1.00,0.00,28.00
18.46,1.00,0.00,29.00
36.06,1.00,0.00,28.00
9.00,0.00,1.00,31.00
16.00,0.00,0.00,30.00
9.34,0.00,1.00,34.00
21.63,1.00,1.00,30.00
14.42,0.00,1.00,34.00
15.38,1.00,1.00,34.00
20.67,1.00,1.00,25.00
7.69,0.00,1.00,29.00
29.11,1.00,1.00,33.00
6.41,0.00,0.00,27.00
11.77,0.00,0.00,27.00
8.46,0.00,0.00,27.00
9.13,0.00,0.00,26.00
6.41,0.00,0.00,30.00
10.58,0.00,1.00,34.00
9.75,0.00,1.00,26.00
19.23,1.00,0.00,25.00
11.54,0.00,0.00,27.00
14.00,1.00,0.00,30.00
10.68,1.00,1.00,28.00
9.62,0.00,0.00,34.00
13.94,0.00,1.00,26.00
5.77,0.00,1.00,33.00
12.02,0.00,0.00,28.00
10.44,0.00,1.00,32.00
19.23,1.00,1.00,28.00
23.53,0.00,0.00,34.00
19.23,1.00,0.00,27.00
19.23,0.00,0.00,33.00
24.04,1.00,1.00,27.00
19.23,1.00,0.00,25.00
8.00,0.00,0.00,31.00
6.73,1.00,0.00,27.00
7.21,0.00,1.00,33.00
8.00,0.00,1.00,34.00
28.85,1.00,0.00,29.00
43.27,1.00,0.00,28.00
15.38,1.00,1.00,28.00
12.50,0.00,1.00,32.00
5.13,0.00,1.00,29.00
14.62,0.00,0.00,31.00
50.48,1.00,0.00,29.00
28.85,0.00,0.00,28.00
16.54,0.00,1.00,25.00
15.38,0.00,1.00,31.00
13.74,0.00,0.00,28.00
6.00,0.00,0.00,32.00
7.21,0.00,1.00,31.00
17.09,0.00,0.00,34.00
7.59,0.00,1.00,25.00
4.33,0.00,1.00,26.00
5.38,0.00,1.00,25.00
14.42,0.00,1.00,33.00
16.03,0.00,0.00,29.00
13.22,0.00,1.00,30.00
31.25,1.00,1.00,31.00
38.46,1.00,0.00,32.00
13.70,0.00,1.00,30.00
19.23,1.00,1.00,33.00
17.09,0.00,1.00,29.00
16.83,1.00,1.00,28.00
23.50,1.00,0.00,29.00
16.11,0.00,1.00,29.00
19.23,1.00,1.00,30.00
10.10,0.00,0.00,27.00
8.17,0.00,0.00,31.00
14.88,1.00,1.00,29.00
13.25,1.00,0.00,25.00
5.77,0.00,1.00,30.00
8.00,0.00,1.00,27.00
13.14,0.00,0.00,34.00
14.42,1.00,1.00,27.00
20.19,0.00,1.00,28.00
20.00,0.00,0.00,34.00
12.60,0.00,0.00,29.00
23.08,0.00,0.00,27.00
14.42,1.00,0.00,31.00
19.23,0.00,1.00,33.00
12.50,0.00,1.00,30.00
47.12,1.00,0.00,34.00
35.58,1.00,1.00,34.00
20.19,1.00,1.00,26.00
17.31,1.00,1.00,26.00
22.60,1.00,0.00,27.00
10.58,0.00,0.00,32.00
14.42,0.00,0.00,29.00
10.94,0.00,1.00,26.00
13.94,0.00,1.00,27.00
22.12,1.00,1.00,30.00
17.50,0.00,0.00,28.00
3.37,0.00,1.00,31.00
25.51,0.00,0.00,27.00
20.83,1.00,0.00,27.00
12.98,0.00,0.00,26.00
16.35,0.00,1.00,33.00
8.65,0.00,0.00,33.00
14.42,0.00,1.00,25.00
13.74,0.00,1.00,25.00
45.19,1.00,0.00,26.00
5.77,0.00,0.00,28.00
20.09,1.00,0.00,32.00
22.31,1.00,1.00,27.00
10.00,0.00,0.00,32.00
6.73,0.00,1.00,26.00
19.23,1.00,1.00,28.00
22.12,1.00,1.00,31.00
20.19,1.00,0.00,27.00
14.42,0.00,0.00,33.00
15.49,1.00,1.00,30.00
40.87,1.00,0.00,26.00
12.02,0.00,1.00,30.00
18.75,0.00,1.00,27.00
9.62,0.00,0.00,29.00
4.81,0.00,0.00,34.00
31.43,0.00,0.00,34.00
5.55,1.00,1.00,29.00
12.02,0.00,0.00,33.00
27.78,0.00,1.00,32.00
23.08,1.00,1.00,29.00
20.19,1.00,1.00,27.00
12.02,1.00,0.00,26.00
4.81,1.00,0.00,25.00
7.21,0.00,1.00,30.00
36.75,1.00,0.00,33.00
36.06,1.00,0.00,33.00
24.04,1.00,0.00,28.00
15.38,1.00,1.00,33.00
7.50,1.00,0.00,27.00
14.42,1.00,1.00,28.00
16.83,0.00,0.00,26.00
19.23,1.00,0.00,28.00
26.44,1.00,1.00,27.00
13.94,0.00,1.00,31.00
21.02,0.00,0.00,26.00
11.63,0.00,1.00,25.00
2.88,0.00,1.00,26.00
13.94,0.00,1.00,33.00
23.08,1.00,0.00,31.00
6.60,0.00,1.00,29.00
26.44,0.00,0.00,34.00
5.56,0.00,0.00,27.00
16.83,1.00,1.00,25.00
12.31,0.00,0.00,29.00
9.44,0.00,0.00,33.00
4.95,1.00,0.00,31.00
49.04,1.00,0.00,34.00
18.27,1.00,0.00,34.00
21.15,1.00,1.00,34.00
16.83,0.00,0.00,29.00
12.41,0.00,1.00,25.00
14.42,0.00,0.00,34.00
20.19,1.00,1.00,30.00
15.38,0.00,0.00,25.00
18.54,1.00,0.00,27.00
14.90,1.00,0.00,25.00
18.75,0.00,0.00,26.00
10.58,0.00,0.00,33.00
16.83,1.00,1.00,32.00
10.04,0.00,1.00,25.00
19.23,1.00,0.00,28.00
39.06,0.00,0.00,25.00
48.08,1.00,0.00,34.00
16.00,1.00,1.00,28.00
14.66,0.00,0.00,31.00
6.90,0.00,1.00,27.00
6.00,1.00,1.00,25.00
28.85,0.00,0.00,34.00
13.70,0.00,0.00,34.00
19.23,1.00,0.00,34.00
13.22,1.00,0.00,29.00
28.85,1.00,1.00,31.00
12.74,0.00,0.00,28.00
5.77,0.00,0.00,33.00
5.77,0.00,0.00,30.00
6.25,0.00,1.00,27.00
31.25,1.00,1.00,33.00
5.08,1.00,0.00,27.00
8.00,0.00,1.00,31.00
24.74,0.00,0.00,34.00
19.23,1.00,0.00,25.00
13.94,0.00,0.00,33.00
11.54,0.00,0.00,30.00
23.08,1.00,1.00,27.00
19.23,1.00,0.00,30.00
25.96,0.00,0.00,31.00
18.03,0.00,0.00,33.00
21.15,1.00,0.00,34.00
14.42,0.00,0.00,28.00
11.95,1.00,1.00,33.00
13.22,1.00,0.00,26.00
6.92,0.00,0.00,33.00
5.38,1.00,1.00,30.00
25.48,0.00,0.00,34.00
3.85,1.00,1.00,33.00
14.42,0.00,0.00,26.00
15.87,1.00,1.00,34.00
28.85,0.00,0.00,25.00
9.62,0.00,0.00,34.00
6.00,0.00,1.00,25.00
10.00,1.00,0.00,26.00
17.75,0.00,0.00,30.00
11.83,1.00,0.00,26.00
11.54,0.00,0.00,32.00
17.31,1.00,1.00,31.00
27.36,1.00,1.00,27.00
5.77,0.00,1.00,32.00
15.73,0.00,0.00,34.00
11.25,0.00,0.00,27.00
11.09,1.00,1.00,26.00
10.68,1.00,1.00,32.00
21.06,0.00,0.00,25.00
9.62,1.00,1.00,30.00
17.79,1.00,1.00,29.00
10.87,0.00,1.00,34.00
17.69,0.00,0.00,33.00
19.23,1.00,1.00,27.00
20.67,1.00,0.00,31.00
13.89,0.00,0.00,25.00
12.36,0.00,0.00,28.00
5.13,1.00,0.00,27.00
37.50,1.00,0.00,29.00
5.29,0.00,1.00,32.00
24.04,1.00,0.00,34.00
9.13,1.00,1.00,31.00
18.75,0.00,0.00,34.00
10.58,0.00,1.00,27.00
12.02,1.00,1.00,29.00
14.42,1.00,1.00,29.00
24.04,0.00,0.00,34.00
23.08,0.00,0.00,33.00
8.88,1.00,0.00,31.00
21.54,0.00,0.00,30.00
18.27,1.00,1.00,28.00
31.25,0.00,0.00,28.00
3.21,0.00,1.00,27.00
12.50,0.00,0.00,32.00
17.31,1.00,0.00,30.00
23.08,1.00,0.00,28.00
24.04,1.00,0.00,27.00
19.23,1.00,1.00,27.00
8.65,0.00,0.00,26.00
13.22,0.00,0.00,34.00
6.25,0.00,0.00,26.00
15.38,1.00,1.00,34.00
43.08,1.00,1.00,31.00
15.73,1.00,0.00,27.00
13.36,1.00,0.00,26.00
6.73,0.00,1.00,26.00
9.62,0.00,0.00,25.00
5.77,1.00,0.00,25.00
9.70,0.00,1.00,27.00
19.23,0.00,0.00,28.00
8.88,1.00,0.00,26.00
8.17,0.00,1.00,25.00
7.09,0.00,1.00,28.00
9.62,0.00,0.00,25.00
21.15,0.00,0.00,26.00
11.54,0.00,0.00,32.00
13.46,0.00,1.00,30.00
19.61,1.00,0.00,27.00
5.77,0.00,0.00,30.00
18.27,1.00,1.00,25.00
25.00,1.00,0.00,26.00
17.48,0.00,0.00,34.00
15.87,1.00,0.00,29.00
16.03,1.00,1.00,26.00
11.73,0.00,0.00,30.00
14.42,0.00,0.00,29.00
9.62,0.00,0.00,27.00
31.39,1.00,1.00,31.00
8.46,0.00,1.00,28.00
13.74,0.00,1.00,32.00
20.98,1.00,0.00,26.00
16.41,1.00,1.00,28.00
24.04,1.00,1.00,32.00
7.93,0.00,1.00,30.00
33.65,0.00,0.00,26.00
12.98,0.00,0.00,25.00
13.46,0.00,0.00,25.00
13.06,1.00,0.00,30.00
13.25,0.00,0.00,26.00
41.83,0.00,0.00,27.00
15.38,0.00,0.00,28.00
11.06,0.00,1.00,25.00
35.58,1.00,0.00,34.00
40.87,1.00,1.00,31.00
14.42,0.00,0.00,29.00
10.00,0.00,1.00,28.00
4.81,0.00,1.00,28.00
7.69,0.00,0.00,32.00
5.70,1.00,1.00,25.00
10.99,1.00,1.00,25.00
8.17,0.00,0.00,34.00
8.75,0.00,0.00,31.00
2.62,0.00,0.00,32.00
8.01,1.00,0.00,25.00
47.60,1.00,1.00,31.00
42.79,1.00,0.00,32.00
8.89,0.00,0.00,31.00
6.92,0.00,0.00,29.00
17.09,0.00,0.00,27.00
25.00,1.00,0.00,27.00
23.08,1.00,0.00,26.00
24.36,1.00,1.00,30.00
26.92,1.00,0.00,33.00
26.10,1.00,0.00,28.00
17.31,0.00,1.00,31.00
20.00,1.00,0.00,32.00
22.60,1.00,0.00,33.00
9.62,1.00,1.00,32.00
30.77,1.00,0.00,29.00
21.15,1.00,0.00,27.00
23.08,1.00,1.00,25.00
19.23,1.00,1.00,27.00
35.26,0.00,1.00,29.00
16.57,0.00,1.00,26.00
16.83,0.00,0.00,34.00
9.62,0.00,1.00,27.00
9.62,0.00,0.00,27.00
14.42,1.00,1.00,29.00
5.69,0.00,1.00,26.00
18.08,0.00,0.00,30.00
6.73,0.00,0.00,28.00
19.23,1.00,0.00,31.00
16.83,0.00,1.00,33.00
19.61,1.00,0.00,30.00
24.04,0.00,0.00,30.00
24.04,1.00,1.00,34.00
25.51,0.00,0.00,26.00
31.25,1.00,1.00,28.00
45.67,0.00,0.00,31.00
16.83,0.00,0.00,29.00
5.38,1.00,1.00,25.00
24.95,1.00,0.00,30.00
18.75,0.00,0.00,26.00
8.33,0.00,0.00,25.00
10.00,0.00,1.00,27.00
11.45,1.00,1.00,29.00
26.44,1.00,1.00,33.00
33.65,1.00,0.00,32.00
12.53,1.00,1.00,28.00
19.49,1.00,1.00,25.00
8.65,0.00,0.00,26.00
7.14,0.00,1.00,34.00
15.38,0.00,1.00,30.00
40.78,1.00,0.00,32.00
8.29,1.00,1.00,25.00
11.54,1.00,1.00,25.00
12.02,0.00,1.00,33.00
10.58,1.00,0.00,27.00
17.31,0.00,0.00,25.00
16.83,1.00,1.00,33.00
31.25,0.00,0.00,27.00
15.38,0.00,1.00,34.00
13.94,0.00,0.00,29.00
31.25,1.00,0.00,34.00
26.44,1.00,1.00,30.00
12.02,0.00,0.00,31.00
9.16,0.00,1.00,28.00
27.47,1.00,1.00,26.00
5.77,0.00,1.00,27.00
15.38,1.00,0.00,33.00
10.00,0.00,0.00,29.00
13.68,0.00,1.00,31.00
27.78,0.00,1.00,34.00
20.19,1.00,1.00,28.00
7.21,0.00,1.00,31.00
20.19,0.00,1.00,31.00
16.30,0.00,1.00,33.00
12.50,1.00,0.00,34.00
6.73,1.00,1.00,29.00
7.21,1.00,1.00,34.00
11.63,1.00,0.00,33.00
9.62,0.00,1.00,27.00
24.04,0.00,0.00,33.00
20.43,0.00,0.00,27.00
12.50,0.00,0.00,30.00
57.69,1.00,0.00,33.00
5.77,0.00,1.00,34.00
9.60,0.00,0.00,29.00
16.83,1.00,0.00,25.00
28.85,1.00,1.00,28.00
17.75,0.00,0.00,33.00
4.81,0.00,1.00,27.00
24.04,0.00,0.00,29.00
13.85,1.00,0.00,26.00
10.58,0.00,0.00,33.00
17.50,0.00,1.00,30.00
19.23,1.00,0.00,31.00
19.23,1.00,1.00,29.00
19.23,1.00,1.00,32.00
9.62,0.00,0.00,30.00
11.54,0.00,0.00,29.00
21.63,1.00,1.00,32.00
19.23,1.00,0.00,31.00
10.60,0.00,0.00,27.00
13.99,1.00,1.00,27.00
28.85,1.00,1.00,33.00
9.62,0.00,0.00,28.00
40.87,1.00,0.00,33.00
20.19,1.00,1.00,29.00
15.38,0.00,0.00,27.00
21.15,1.00,0.00,32.00
13.70,0.00,1.00,33.00
10.58,0.00,0.00,25.00
8.17,0.00,0.00,30.00
26.22,1.00,0.00,31.00
19.23,1.00,1.00,30.00
14.42,0.00,1.00,29.00
11.06,0.00,1.00,33.00
40.06,1.00,0.00,34.00
26.71,1.00,1.00,33.00
16.67,1.00,1.00,27.00
13.46,1.00,0.00,31.00
16.24,1.00,1.00,31.00
9.62,0.00,1.00,26.00
11.54,0.00,0.00,34.00
13.46,1.00,0.00,30.00
14.42,0.00,1.00,31.00
13.46,0.00,0.00,25.00
8.89,0.00,0.00,33.00
4.81,0.00,1.00,30.00
8.70,0.00,1.00,31.00
13.46,1.00,1.00,31.00
10.58,1.00,1.00,30.00
10.10,0.00,0.00,26.00
4.81,0.00,1.00,30.00
10.00,0.00,1.00,32.00
45.67,1.00,0.00,28.00
22.12,0.00,0.00,33.00
10.10,0.00,0.00,32.00
15.38,1.00,0.00,30.00
12.02,0.00,0.00,34.00
19.23,0.00,0.00,31.00
27.40,0.00,0.00,34.00
12.50,0.00,0.00,25.00
10.67,0.00,0.00,28.00
19.23,0.00,1.00,26.00
12.02,1.00,1.00,33.00
9.62,0.00,0.00,32.00
10.43,0.00,1.00,33.00
12.02,0.00,0.00,28.00
16.51,1.00,1.00,33.00
15.38,0.00,1.00,32.00
21.63,1.00,0.00,34.00
10.26,0.00,0.00,25.00
21.98,1.00,0.00,33.00
9.11,0.00,1.00,27.00
45.10,0.00,0.00,30.00
19.42,0.00,0.00,26.00
34.62,1.00,0.00,32.00
28.00,1.00,0.00,30.00
8.46,0.00,1.00,28.00
9.62,1.00,1.00,31.00
14.42,1.00,0.00,27.00
15.00,0.00,0.00,30.00
20.43,1.00,0.00,34.00
16.03,1.00,0.00,27.00
22.60,0.00,0.00,32.00
14.42,0.00,0.00,28.00
54.95,0.00,0.00,29.00
14.42,0.00,0.00,25.00
57.69,1.00,0.00,34.00
7.93,0.00,1.00,28.00
13.46,0.00,0.00,27.00
10.58,1.00,1.00,25.00
10.58,0.00,0.00,27.00
21.97,1.00,0.00,26.00
14.90,1.00,1.00,26.00
16.42,1.00,0.00,26.00
14.42,0.00,1.00,31.00
5.29,0.00,0.00,25.00
24.04,1.00,0.00,33.00
21.88,1.00,0.00,31.00
40.87,1.00,0.00,32.00
7.69,0.00,0.00,26.00
23.50,1.00,0.00,30.00
12.02,0.00,0.00,34.00
24.04,0.00,0.00,25.00
22.22,0.00,0.00,33.00
24.52,0.00,1.00,33.00
18.85,1.00,1.00,33.00
44.07,1.00,0.00,29.00
9.62,0.00,0.00,33.00
14.96,1.00,0.00,29.00
28.85,1.00,0.00,25.00
18.27,1.00,1.00,30.00
9.62,1.00,0.00,34.00
